id_transaccion,fecha,cliente_id,tipo_transaccion,monto,categoria,ciudad,canal,hora,estado,monto_absoluto,año,mes,dia_semana,trimestre,rango_monto,hora_num,sospechosa
TRX006081,2024-06-17,CLI4976,Compra,-1031619.25,Alimentacion,Barranquilla,App Móvil,22:26,Fallida,1031619.25,2024,6,0,Q2,Grande,22,False
TRX005120,2023-07-23,CLI4161,Pago De Servicio,-518728.6,Transporte,Bogotá,Cajero,16:31,Fallida,518728.6,2023,7,6,Q3,Grande,16,False
TRX003665,2023-12-28,CLI4008,Transferencia,3453130.85,Educación,Barranquilla,Cajero,14:03,Exitosa,3453130.85,2023,12,3,Q4,Muy Grande,14,True
TRX007252,2023-06-20,CLI4148,Pago De Servicio,-308904.79,Alimentación,Medellín,App Móvil,13:08,Fallida,308904.79,2023,6,1,Q2,Mediano,13,False
TRX001662,2023-10-13,CLI3114,Compra,-285217.21,Otros,Medellín,Sucursal,19:00,Exitosa,285217.21,2023,10,4,Q4,Mediano,19,False
TRX000509,2024-04-26,CLI1146,Compra,-335474.36,Alimentación,Barranquilla,Cajero,14:22,Fallida,335474.36,2024,4,4,Q2,Mediano,14,False
TRX000167,2023-12-06,CLI3641,Retiro,-1790634.51,Entretenimiento,Bogotá,Web,08:02,Exitosa,1790634.51,2023,12,2,Q4,Grande,8,False
TRX004238,2023-07-24,CLI1683,Pago De Servicio,-1153456.39,Transporte,Bogotá,Web,01:19,Exitosa,1153456.39,2023,7,0,Q3,Grande,1,True
TRX000251,2024-10-29,CLI3912,Compra,-384836.56,Entretenimiento,Medellín,Web,21:20,Fallida,384836.56,2024,10,1,Q4,Mediano,21,False
TRX001007,2023-09-24,CLI4677,Retiro,-639879.92,Servicios,Barranquilla,Cajero,14:38,Fallida,639879.92,2023,9,6,Q3,Grande,14,False
TRX005699,2024-07-19,CLI3205,Retiro,-2598641.41,Alimentación,Barranquilla,Web,13:33,Exitosa,2598641.41,2024,7,4,Q3,Muy Grande,13,False
TRX003270,2023-10-20,CLI1208,Transferencia,1542035.44,Alimentación,Bogotá,Sucursal,12:33,Fallida,1542035.44,2023,10,4,Q4,Grande,12,False
TRX007909,2023-04-19,CLI3196,Pago De Servicio,-727393.35,Alimentacion,Medellín,Cajero,21:43,Exitosa,727393.35,2023,4,2,Q2,Grande,21,False
TRX003495,2024-06-02,CLI1409,Depósito,3019004.52,Alimentacion,Medellín,App Móvil,00:39,Exitosa,3019004.52,2024,6,6,Q2,Muy Grande,0,True
TRX004327,2024-02-17,CLI2599,Depósito,845503.24,Alimentacion,Cartagena,Sucursal,16:56,Pendiente,845503.24,2024,2,5,Q1,Grande,16,False
TRX000104,2024-09-03,CLI1536,Retiro,-813551.17,Transporte,Cartagena,Sucursal,11:43,Fallida,813551.17,2024,9,1,Q3,Grande,11,False
TRX003266,2023-12-19,CLI3888,Pago De Servicio,-467906.82,Educacion,Cali,Cajero,12:08,Pendiente,467906.82,2023,12,1,Q4,Mediano,12,False
TRX001112,2023-08-14,CLI2967,Transferencia,4528792.38,Salario,Bogotá,Web,12:14,Exitosa,4528792.38,2023,8,0,Q3,Muy Grande,12,True
TRX004961,2024-04-17,CLI3505,Depósito,4627354.05,Entretenimiento,Cali,Cajero,13:09,Exitosa,4627354.05,2024,4,2,Q2,Muy Grande,13,True
TRX002537,2023-09-09,CLI1737,Deposito,2872662.12,Educacion,Medellín,Sucursal,10:51,Pendiente,2872662.12,2023,9,5,Q3,Muy Grande,10,False
TRX001105,2023-09-01,CLI3242,Depósito,2177129.42,Alimentación,Barranquilla,Sucursal,16:18,Pendiente,2177129.42,2023,9,4,Q3,Muy Grande,16,False
TRX005034,2024-05-19,CLI1067,Compra,-289903.91,Salario,Medellín,Web,15:22,Exitosa,289903.91,2024,5,6,Q2,Mediano,15,False
TRX001753,2023-07-22,CLI2307,Retiro,-856679.54,Alimentación,Medellín,Web,18:06,Exitosa,856679.54,2023,7,5,Q3,Grande,18,False
TRX007276,2024-02-19,CLI1793,Deposito,2472193.83,Salud,Cartagena,App Móvil,22:35,Exitosa,2472193.83,2024,2,0,Q1,Muy Grande,22,False
TRX004592,2024-10-24,CLI1325,Deposito,4774501.04,Educacion,Medellín,Sucursal,03:37,Pendiente,4774501.04,2024,10,3,Q4,Muy Grande,3,True
TRX006904,2024-10-14,CLI3281,Depósito,4866492.44,Transporte,Medellín,App Móvil,13:01,Pendiente,4866492.44,2024,10,0,Q4,Muy Grande,13,True
TRX002917,2024-05-20,CLI4423,Deposito,857912.55,Alimentación,Cali,Web,16:39,Pendiente,857912.55,2024,5,0,Q2,Grande,16,False
TRX005383,2023-09-14,CLI1677,Deposito,2939694.54,Educación,Bogotá,Sucursal,07:58,Exitosa,2939694.54,2023,9,3,Q3,Muy Grande,7,False
TRX001659,2024-11-29,CLI4220,Transferencia,1091149.87,Educación,Cali,App Móvil,01:11,Exitosa,1091149.87,2024,11,4,Q4,Grande,1,True
TRX000153,2023-04-26,CLI4135,Depósito,4056917.01,Sin Categoría,Cartagena,Cajero,19:2,Exitosa,4056917.01,2023,4,2,Q2,Muy Grande,19,True
TRX006280,2023-03-16,CLI3841,Transferencia,1632706.08,Alimentación,Barranquilla,App Móvil,08:50,Pendiente,1632706.08,2023,3,3,Q1,Grande,8,False
TRX002484,2023-03-08,CLI2031,Transferencia,1224887.58,Transporte,Bogotá,Sucursal,08:08,Pendiente,1224887.58,2023,3,2,Q1,Grande,8,False
TRX001584,2024-03-14,CLI1142,Retiro,-952029.12,Alimentación,Cartagena,Web,00:05,Pendiente,952029.12,2024,3,3,Q1,Grande,0,False
TRX006848,2023-07-18,CLI1168,Retiro,-4555930.13,Transporte,Barranquilla,App Móvil,03:56,Exitosa,4555930.13,2023,7,1,Q3,Muy Grande,3,True
TRX002553,2023-10-12,CLI1208,Retiro,-1461848.01,Servicios,Cali,Sucursal,12:35,Fallida,1461848.01,2023,10,3,Q4,Grande,12,False
TRX007976,2024-01-26,CLI1163,Pago De Servicio,-3964898.17,Salud,Barranquilla,App Móvil,07:41,Exitosa,3964898.17,2024,1,4,Q1,Muy Grande,7,True
TRX004077,2023-03-11,CLI3370,Compra,-1095199.88,Otros,Barranquilla,Web,08:17,Exitosa,1095199.88,2023,3,5,Q1,Grande,8,False
TRX003552,2023-12-06,CLI4454,Retiro,-2540243.52,Salario,Cali,Sucursal,13:16,Pendiente,2540243.52,2023,12,2,Q4,Muy Grande,13,False
TRX003723,2023-03-03,CLI4039,Transferencia,4219737.1,Educacion,Cartagena,Web,22:27,Pendiente,4219737.1,2023,3,4,Q1,Muy Grande,22,True
TRX004455,2024-08-01,CLI1022,Pago De Servicio,-4289474.38,Entretenimiento,Bogotá,Web,04:28,Exitosa,4289474.38,2024,8,3,Q3,Muy Grande,4,True
TRX005996,2024-03-21,CLI1254,Deposito,3591075.5,Entretenimiento,Bogotá,App Móvil,03:28,Fallida,3591075.5,2024,3,3,Q1,Muy Grande,3,True
TRX005669,2024-06-26,CLI1843,Pago De Servicio,-4782190.66,Alimentacion,Bogotá,Sucursal,16:39,Exitosa,4782190.66,2024,6,2,Q2,Muy Grande,16,True
TRX007118,2024-11-07,CLI4196,Retiro,-1042436.86,Transporte,Medellín,Cajero,09:46,Exitosa,1042436.86,2024,11,3,Q4,Grande,9,False
TRX002210,2024-01-26,CLI2771,Pago De Servicio,-2210570.03,Servicios,Bogotá,Web,23:30,Pendiente,2210570.03,2024,1,4,Q1,Muy Grande,23,False
TRX005485,2023-07-02,CLI3143,Compra,-218091.07,Transporte,Cartagena,Web,16:46,Exitosa,218091.07,2023,7,6,Q3,Mediano,16,False
TRX004928,2023-02-06,CLI2835,Pago De Servicio,-523870.45,Educacion,Cartagena,Cajero,14:51,Exitosa,523870.45,2023,2,0,Q1,Grande,14,False
TRX005549,2023-03-11,CLI2630,Depósito,1832285.16,Transporte,Barranquilla,Sucursal,06:43,Exitosa,1832285.16,2023,3,5,Q1,Grande,6,False
TRX002986,2024-03-06,CLI1434,Compra,-1132860.08,Alimentación,Barranquilla,Sucursal,21:27,Exitosa,1132860.08,2024,3,2,Q1,Grande,21,False
TRX001823,2023-08-29,CLI4500,Pago De Servicio,-582268.42,Salario,Cartagena,App Móvil,04:10,Exitosa,582268.42,2023,8,1,Q3,Grande,4,False
TRX007475,2024-12-29,CLI1130,Pago De Servicio,-1663652.72,Salud,Cali,App Móvil,2:35,Fallida,1663652.72,2024,12,6,Q4,Grande,2,True
TRX006962,2023-07-10,CLI1851,Retiro,-257140.64,Transporte,Cali,Cajero,08:59,Exitosa,257140.64,2023,7,0,Q3,Mediano,8,False
TRX004678,2023-05-15,CLI2425,Transferencia,1884652.32,Transporte,Cali,Cajero,14:16,Exitosa,1884652.32,2023,5,0,Q2,Grande,14,False
TRX004913,2024-07-29,CLI2743,Deposito,1990535.24,Educacion,Medellín,Cajero,22:09,Exitosa,1990535.24,2024,7,0,Q3,Grande,22,False
TRX005365,2023-11-05,CLI2244,Transferencia,4872061.16,Transporte,Medellín,Web,18:26,Exitosa,4872061.16,2023,11,6,Q4,Muy Grande,18,True
TRX000310,2023-01-06,CLI1774,Depósito,2911036.37,Alimentación,Cartagena,Cajero,12:41,Fallida,2911036.37,2023,1,4,Q1,Muy Grande,12,False
TRX000213,2024-01-13,CLI2900,Transferencia,4989046.23,Educacion,Bogotá,Sucursal,04:00,Exitosa,4989046.23,2024,1,5,Q1,Muy Grande,4,True
TRX007717,2024-11-02,CLI4582,Retiro,-235901.86,Alimentación,Bogotá,Cajero,15:32,Exitosa,235901.86,2024,11,5,Q4,Mediano,15,False
TRX004903,2024-02-27,CLI1011,Transferencia,4711806.26,Alimentación,Cali,Web,15:39,Exitosa,4711806.26,2024,2,1,Q1,Muy Grande,15,True
TRX003600,2024-02-21,CLI1786,Pago De Servicio,-1964833.96,Transporte,Cali,Cajero,02:08,Exitosa,1964833.96,2024,2,2,Q1,Grande,2,True
TRX003623,2024-09-20,CLI4866,Depósito,1627223.53,Transporte,Medellín,Cajero,02:48,Exitosa,1627223.53,2024,9,4,Q3,Grande,2,True
TRX005850,2023-12-20,CLI4356,Compra,-1431984.5,Entretenimiento,Bogotá,Web,00:26,Exitosa,1431984.5,2023,12,2,Q4,Grande,0,True
TRX007186,2023-08-26,CLI1595,Transferencia,4732207.18,Transporte,Barranquilla,Web,15:58,Fallida,4732207.18,2023,8,5,Q3,Muy Grande,15,True
TRX003451,2023-05-30,CLI2076,Depósito,1596223.38,Salud,Barranquilla,Cajero,07:06,Fallida,1596223.38,2023,5,1,Q2,Grande,7,False
TRX000496,2024-03-29,CLI1968,Retiro,-88937.23,Educación,Cali,App Móvil,02:59,Exitosa,88937.23,2024,3,4,Q1,Pequeño,2,False
TRX007861,2023-07-25,CLI2153,Retiro,-4318013.37,Alimentación,Barranquilla,App Móvil,03:00,Fallida,4318013.37,2023,7,1,Q3,Muy Grande,3,True
TRX003257,2024-03-10,CLI4884,Pago De Servicio,-1062717.1,Alimentación,Barranquilla,Sucursal,11:32,Fallida,1062717.1,2024,3,6,Q1,Grande,11,False
TRX000206,2023-07-28,CLI3094,Transferencia,2705131.36,Educación,Cartagena,Cajero,09:44,Exitosa,2705131.36,2023,7,4,Q3,Muy Grande,9,False
TRX001435,2024-08-18,CLI4002,Pago De Servicio,-4051714.95,Alimentación,Barranquilla,App Móvil,9:20,Exitosa,4051714.95,2024,8,6,Q3,Muy Grande,9,True
TRX001136,2024-06-22,CLI4787,Transferencia,672545.07,Salario,Cali,Cajero,03:55,Exitosa,672545.07,2024,6,5,Q2,Grande,3,False
TRX002585,2023-06-10,CLI1603,Depósito,3176125.95,Sin Categoría,Bogotá,Sucursal,14:25,Exitosa,3176125.95,2023,6,5,Q2,Muy Grande,14,True
TRX000869,2024-02-14,CLI1727,Compra,-16641.39,Educacion,Barranquilla,Sucursal,18:41,Fallida,16641.39,2024,2,2,Q1,Pequeño,18,False
TRX002750,2024-07-29,CLI1632,Deposito,3700017.77,Salario,Bogotá,Sucursal,00:33,Exitosa,3700017.77,2024,7,0,Q3,Muy Grande,0,True
TRX003614,2023-10-18,CLI4290,Retiro,-2437564.12,Sin Categoría,Cartagena,Sucursal,14:21,Exitosa,2437564.12,2023,10,2,Q4,Muy Grande,14,False
TRX000306,2023-06-24,CLI2972,Pago De Servicio,-1662423.51,Educacion,Cartagena,Sucursal,19:42,Exitosa,1662423.51,2023,6,5,Q2,Grande,19,False
TRX001850,2023-09-19,CLI3031,Depósito,3615787.45,Alimentacion,Barranquilla,Sucursal,11:41,Exitosa,3615787.45,2023,9,1,Q3,Muy Grande,11,True
TRX004324,2024-08-02,CLI3232,Retiro,-1134331.81,Alimentacion,Cali,App Móvil,04:18,Exitosa,1134331.81,2024,8,4,Q3,Grande,4,True
TRX004149,2023-02-19,CLI2598,Deposito,3213059.98,Alimentación,Medellín,Web,19:49,Exitosa,3213059.98,2023,2,6,Q1,Muy Grande,19,True
TRX001989,2023-08-23,CLI2863,Compra,-1232977.5,Salud,Medellín,App Móvil,22:34,Exitosa,1232977.5,2023,8,2,Q3,Grande,22,False
TRX003241,2024-11-27,CLI4141,Pago De Servicio,-1497431.51,Educacion,Medellín,Web,09:21,Exitosa,1497431.51,2024,11,2,Q4,Grande,9,False
TRX002799,2024-06-25,CLI1161,Retiro,-763631.51,Transporte,Cartagena,App Móvil,06:50,Exitosa,763631.51,2024,6,1,Q2,Grande,6,False
TRX004951,2023-05-25,CLI4817,Pago De Servicio,-522736.1,Sin Categoría,Barranquilla,App Móvil,19:34,Fallida,522736.1,2023,5,3,Q2,Grande,19,False
TRX001535,2023-10-25,CLI3860,Retiro,-3578929.92,Entretenimiento,Bogotá,App Móvil,07:19,Exitosa,3578929.92,2023,10,2,Q4,Muy Grande,7,True
TRX003110,2024-09-29,CLI1297,Transferencia,2198374.2,Alimentacion,Cartagena,Cajero,00:39,Exitosa,2198374.2,2024,9,6,Q3,Muy Grande,0,True
TRX000844,2023-09-25,CLI2915,Depósito,4613500.91,Alimentacion,Bogotá,Web,04:29,Fallida,4613500.91,2023,9,0,Q3,Muy Grande,4,True
TRX001988,2024-02-19,CLI2994,Pago De Servicio,-603931.75,Entretenimiento,Cali,Web,14:07,Exitosa,603931.75,2024,2,0,Q1,Grande,14,False
TRX007320,2023-02-23,CLI4496,Compra,-1053080.46,Transporte,Bogotá,Cajero,6:37,Pendiente,1053080.46,2023,2,3,Q1,Grande,6,False
TRX005486,2024-09-02,CLI3793,Transferencia,1669447.38,Alimentación,Cartagena,Web,14:44,Pendiente,1669447.38,2024,9,0,Q3,Grande,14,False
TRX001715,2024-10-11,CLI4939,Deposito,4847759.88,Transporte,Medellín,Web,22:52,Exitosa,4847759.88,2024,10,4,Q4,Muy Grande,22,True
TRX000384,2023-10-27,CLI1265,Transferencia,716001.66,Transporte,Cali,App Móvil,16:26,Pendiente,716001.66,2023,10,4,Q4,Grande,16,False
TRX001539,2024-01-14,CLI4451,Compra,-851474.49,Transporte,Medellín,App Móvil,02:28,Exitosa,851474.49,2024,1,6,Q1,Grande,2,False
TRX000212,2023-03-12,CLI1205,Transferencia,4336859.54,Educacion,Cali,App Móvil,02:35,Exitosa,4336859.54,2023,3,6,Q1,Muy Grande,2,True
TRX003389,2023-12-04,CLI3280,Compra,-1407868.01,Salud,Cali,App Móvil,7:56,Fallida,1407868.01,2023,12,0,Q4,Grande,7,False
TRX006538,2024-05-31,CLI3898,Transferencia,333303.04,Alimentacion,Barranquilla,Sucursal,16:40,Exitosa,333303.04,2024,5,4,Q2,Mediano,16,False
TRX001958,2024-10-11,CLI4275,Deposito,2486769.26,Educacion,Bogotá,Web,01:45,Exitosa,2486769.26,2024,10,4,Q4,Muy Grande,1,True
TRX005345,2023-03-15,CLI2451,Pago De Servicio,-939535.25,Salud,Cartagena,Web,19:29,Exitosa,939535.25,2023,3,2,Q1,Grande,19,False
TRX002439,2023-01-04,CLI3341,Pago De Servicio,-382853.51,Otros,Medellín,Cajero,06:08,Exitosa,382853.51,2023,1,2,Q1,Mediano,6,False
TRX002728,2024-03-03,CLI2971,Transferencia,4765739.33,Entretenimiento,Barranquilla,Cajero,06:43,Exitosa,4765739.33,2024,3,6,Q1,Muy Grande,6,True
TRX004255,2024-09-04,CLI2869,Retiro,-1395002.03,Sin Categoría,Bogotá,App Móvil,07:36,Fallida,1395002.03,2024,9,2,Q3,Grande,7,False
TRX006663,2024-09-26,CLI3183,Compra,-1672144.19,Educacion,Barranquilla,Web,16:07,Exitosa,1672144.19,2024,9,3,Q3,Grande,16,False
TRX006208,2024-12-07,CLI4128,Transferencia,3151448.51,Salario,Bogotá,Cajero,04:32,Exitosa,3151448.51,2024,12,5,Q4,Muy Grande,4,True
TRX001350,2024-01-16,CLI4221,Retiro,-2015520.7,Otros,Bogotá,Cajero,07:00,Exitosa,2015520.7,2024,1,1,Q1,Muy Grande,7,False
TRX005124,2024-05-26,CLI4733,Deposito,383304.28,Alimentación,Cali,Sucursal,21:12,Exitosa,383304.28,2024,5,6,Q2,Mediano,21,False
TRX004003,2023-09-17,CLI2699,Deposito,4758634.97,Otros,Medellín,Web,12:12,Exitosa,4758634.97,2023,9,6,Q3,Muy Grande,12,True
TRX003833,2024-12-22,CLI1465,Retiro,-1397518.25,Transporte,Cali,Cajero,23:19,Exitosa,1397518.25,2024,12,6,Q4,Grande,23,False
TRX003581,2024-04-03,CLI1441,Deposito,2089032.87,Alimentación,Cali,Cajero,08:52,Exitosa,2089032.87,2024,4,2,Q2,Muy Grande,8,False
TRX006240,2024-06-28,CLI3346,Retiro,-1253602.59,Transporte,Medellín,Web,12:51,Fallida,1253602.59,2024,6,4,Q2,Grande,12,False
TRX000681,2024-06-07,CLI1420,Retiro,-752083.38,Entretenimiento,Medellín,Sucursal,13:24,Exitosa,752083.38,2024,6,4,Q2,Grande,13,False
TRX003902,2024-05-29,CLI3578,Deposito,2337138.96,Educación,Medellín,Sucursal,14:58,Exitosa,2337138.96,2024,5,2,Q2,Muy Grande,14,False
TRX000181,2024-02-05,CLI2532,Transferencia,3873094.05,Alimentación,Cartagena,Sucursal,11:01,Exitosa,3873094.05,2024,2,0,Q1,Muy Grande,11,True
TRX007756,2024-02-28,CLI2816,Pago De Servicio,-982822.3,Educación,Medellín,Web,16:32,Exitosa,982822.3,2024,2,2,Q1,Grande,16,False
TRX000863,2023-11-22,CLI3600,Retiro,-450434.13,Salud,Bogotá,Cajero,19:18,Fallida,450434.13,2023,11,2,Q4,Mediano,19,False
TRX007529,2023-11-06,CLI1231,Retiro,-2481237.54,Sin Categoría,Medellín,App Móvil,02:35,Exitosa,2481237.54,2023,11,0,Q4,Muy Grande,2,True
TRX005831,2024-09-18,CLI3202,Deposito,1935426.72,Educación,Cali,App Móvil,13:18,Pendiente,1935426.72,2024,9,2,Q3,Grande,13,False
TRX000279,2024-06-30,CLI4063,Compra,-1756179.7,Salario,Cartagena,Cajero,00:24,Exitosa,1756179.7,2024,6,6,Q2,Grande,0,True
TRX006662,2024-07-02,CLI4453,Depósito,794480.14,Alimentacion,Cartagena,App Móvil,13:47,Exitosa,794480.14,2024,7,1,Q3,Grande,13,False
TRX003320,2023-11-16,CLI3699,Pago De Servicio,-1850135.96,Educación,Medellín,Sucursal,23:15,Exitosa,1850135.96,2023,11,3,Q4,Grande,23,False
TRX003253,2024-08-29,CLI2842,Depósito,4437678.82,Educacion,Bogotá,Web,20:29,Pendiente,4437678.82,2024,8,3,Q3,Muy Grande,20,True
TRX002519,2023-10-08,CLI4726,Retiro,-1359489.41,Alimentación,Bogotá,Cajero,09:27,Exitosa,1359489.41,2023,10,6,Q4,Grande,9,False
TRX002481,2024-08-15,CLI4735,Deposito,411148.61,Educacion,Cali,App Móvil,23:22,Exitosa,411148.61,2024,8,3,Q3,Mediano,23,False
TRX000290,2024-10-18,CLI1024,Retiro,-1514361.59,Transporte,Medellín,App Móvil,16:06,Pendiente,1514361.59,2024,10,4,Q4,Grande,16,False
TRX007797,2023-02-03,CLI3555,Pago De Servicio,-1196104.9,Alimentación,Cali,Web,01:40,Exitosa,1196104.9,2023,2,4,Q1,Grande,1,True
TRX003076,2024-01-23,CLI2436,Deposito,4808229.55,Salud,Bogotá,Sucursal,09:13,Fallida,4808229.55,2024,1,1,Q1,Muy Grande,9,True
TRX006340,2023-06-27,CLI1099,Compra,-570405.1,Sin Categoría,Medellín,App Móvil,06:11,Exitosa,570405.1,2023,6,1,Q2,Grande,6,False
TRX007257,2024-08-16,CLI1616,Retiro,-634384.3,Salud,Barranquilla,Cajero,19:05,Fallida,634384.3,2024,8,4,Q3,Grande,19,False
TRX006130,2024-09-24,CLI4766,Compra,-328324.75,Salud,Cartagena,App Móvil,18:57,Exitosa,328324.75,2024,9,1,Q3,Mediano,18,False
TRX000994,2024-12-05,CLI2336,Pago De Servicio,-1821190.79,Salud,Barranquilla,App Móvil,17:21,Exitosa,1821190.79,2024,12,3,Q4,Grande,17,False
TRX003236,2024-04-28,CLI4915,Pago De Servicio,-2507724.54,Salario,Cali,Sucursal,18:01,Exitosa,2507724.54,2024,4,6,Q2,Muy Grande,18,False
TRX002237,2023-09-02,CLI1458,Pago De Servicio,-1565625.9,Entretenimiento,Cali,App Móvil,18:23,Exitosa,1565625.9,2023,9,5,Q3,Grande,18,False
TRX007606,2024-08-04,CLI4116,Deposito,2641006.23,Salud,Barranquilla,Sucursal,23:14,Exitosa,2641006.23,2024,8,6,Q3,Muy Grande,23,False
TRX000040,2024-01-24,CLI2382,Compra,-1506499.55,Servicios,Medellín,Web,00:47,Exitosa,1506499.55,2024,1,2,Q1,Grande,0,True
TRX007708,2024-12-03,CLI3940,Pago De Servicio,-1264542.59,Transporte,Cali,Cajero,22:15,Exitosa,1264542.59,2024,12,1,Q4,Grande,22,False
TRX005519,2023-09-03,CLI4669,Retiro,-4571634.19,Salario,Medellín,Sucursal,19:32,Exitosa,4571634.19,2023,9,6,Q3,Muy Grande,19,True
TRX005767,2024-05-21,CLI4066,Deposito,3139087.72,Salud,Barranquilla,Sucursal,18:32,Exitosa,3139087.72,2024,5,1,Q2,Muy Grande,18,True
TRX002755,2023-10-27,CLI4143,Transferencia,1353416.81,Transporte,Medellín,Cajero,17:00,Exitosa,1353416.81,2023,10,4,Q4,Grande,17,False
TRX007954,2023-05-21,CLI4697,Retiro,-629865.5,Otros,Cartagena,App Móvil,07:12,Exitosa,629865.5,2023,5,6,Q2,Grande,7,False
TRX004103,2023-03-23,CLI3437,Deposito,1942533.07,Salario,Cali,App Móvil,20:17,Exitosa,1942533.07,2023,3,3,Q1,Grande,20,False
TRX000271,2024-05-24,CLI1486,Depósito,558084.44,Educación,Medellín,Cajero,02:50,Exitosa,558084.44,2024,5,4,Q2,Grande,2,False
TRX004025,2023-03-10,CLI2249,Deposito,2077196.87,Salud,Medellín,App Móvil,18:38,Exitosa,2077196.87,2023,3,4,Q1,Muy Grande,18,False
TRX002884,2023-04-28,CLI4618,Pago De Servicio,-1864733.25,Alimentacion,Medellín,App Móvil,19:32,Exitosa,1864733.25,2023,4,4,Q2,Grande,19,False
TRX006654,2024-02-11,CLI3075,Pago De Servicio,-4236569.34,Sin Categoría,Barranquilla,Web,8:32,Pendiente,4236569.34,2024,2,6,Q1,Muy Grande,8,True
TRX005264,2023-03-21,CLI3503,Transferencia,3444093.01,Sin Categoría,Cartagena,Cajero,19:59,Exitosa,3444093.01,2023,3,1,Q1,Muy Grande,19,True
TRX007255,2024-08-11,CLI4140,Transferencia,4170978.62,Transporte,Cartagena,App Móvil,19:05,Exitosa,4170978.62,2024,8,6,Q3,Muy Grande,19,True
TRX005875,2024-08-30,CLI2460,Transferencia,781692.68,Entretenimiento,Barranquilla,Cajero,8:19,Pendiente,781692.68,2024,8,4,Q3,Grande,8,False
TRX007203,2024-10-10,CLI3719,Pago De Servicio,-887585.03,Educacion,Cartagena,Cajero,10:36,Exitosa,887585.03,2024,10,3,Q4,Grande,10,False
TRX006333,2024-09-12,CLI3846,Compra,-940963.02,Salud,Bogotá,Sucursal,10:47,Exitosa,940963.02,2024,9,3,Q3,Grande,10,False
TRX000112,2023-09-04,CLI2412,Retiro,-1545287.73,Salud,Bogotá,Cajero,11:34,Fallida,1545287.73,2023,9,0,Q3,Grande,11,False
TRX003219,2024-05-08,CLI4185,Retiro,-1042359.72,Educación,Barranquilla,Web,02:25,Pendiente,1042359.72,2024,5,2,Q2,Grande,2,True
TRX001392,2024-03-01,CLI3373,Pago De Servicio,-3720185.0,Salud,Barranquilla,Cajero,01:35,Exitosa,3720185.0,2024,3,4,Q1,Muy Grande,1,True
TRX002601,2024-02-12,CLI2704,Retiro,-101485.97,Servicios,Cartagena,Web,12:55,Exitosa,101485.97,2024,2,0,Q1,Mediano,12,False
TRX003976,2024-10-21,CLI4038,Depósito,1199291.64,Entretenimiento,Bogotá,Web,07:57,Fallida,1199291.64,2024,10,0,Q4,Grande,7,False
TRX000221,2023-12-06,CLI4313,Retiro,-94965.67,Transporte,Cartagena,Web,23:25,Fallida,94965.67,2023,12,2,Q4,Pequeño,23,False
TRX007725,2024-04-12,CLI1851,Compra,-1338223.44,Alimentación,Medellín,Sucursal,01:42,Exitosa,1338223.44,2024,4,4,Q2,Grande,1,True
TRX004921,2023-12-01,CLI3315,Retiro,-502691.81,Educación,Medellín,App Móvil,03:00,Exitosa,502691.81,2023,12,4,Q4,Grande,3,False
TRX004106,2024-09-12,CLI2534,Pago De Servicio,-169965.9,Alimentación,Medellín,App Móvil,10:25,Exitosa,169965.9,2024,9,3,Q3,Mediano,10,False
TRX004983,2023-05-04,CLI1333,Retiro,-1705970.5,Salario,Barranquilla,App Móvil,10:21,Exitosa,1705970.5,2023,5,3,Q2,Grande,10,False
TRX000084,2024-10-28,CLI3681,Pago De Servicio,-3618157.59,Entretenimiento,Barranquilla,Web,07:26,Fallida,3618157.59,2024,10,0,Q4,Muy Grande,7,True
TRX000874,2024-09-13,CLI1495,Pago De Servicio,-3588082.87,Otros,Barranquilla,Cajero,09:51,Exitosa,3588082.87,2024,9,4,Q3,Muy Grande,9,True
TRX007550,2023-03-27,CLI2347,Compra,-1583572.72,Transporte,Cali,App Móvil,12:22,Fallida,1583572.72,2023,3,0,Q1,Grande,12,False
TRX005112,2023-05-05,CLI1619,Transferencia,4632715.31,Alimentacion,Cartagena,Cajero,13:41,Fallida,4632715.31,2023,5,4,Q2,Muy Grande,13,True
TRX000462,2024-08-12,CLI4002,Depósito,4234136.34,Transporte,Cartagena,Cajero,04:20,Exitosa,4234136.34,2024,8,0,Q3,Muy Grande,4,True
TRX007166,2024-08-16,CLI3238,Compra,-1799604.0,Servicios,Bogotá,Web,04:21,Exitosa,1799604.0,2024,8,4,Q3,Grande,4,True
TRX004191,2024-09-19,CLI1882,Pago De Servicio,-91986.6,Alimentación,Cartagena,Sucursal,04:24,Pendiente,91986.6,2024,9,3,Q3,Pequeño,4,False
TRX000552,2023-09-22,CLI2327,Retiro,-4710808.7,Alimentación,Medellín,Sucursal,07:48,Pendiente,4710808.7,2023,9,4,Q3,Muy Grande,7,True
TRX002202,2024-11-16,CLI2728,Deposito,2065261.62,Alimentación,Cali,Web,17:51,Exitosa,2065261.62,2024,11,5,Q4,Muy Grande,17,False
TRX002375,2023-09-02,CLI1746,Retiro,-4616080.58,Entretenimiento,Cartagena,Cajero,04:12,Pendiente,4616080.58,2023,9,5,Q3,Muy Grande,4,True
TRX006991,2024-07-29,CLI3252,Deposito,2246019.26,Salario,Medellín,Sucursal,14:48,Fallida,2246019.26,2024,7,0,Q3,Muy Grande,14,False
TRX004289,2024-05-23,CLI1065,Transferencia,3116117.72,Entretenimiento,Medellín,Web,04:32,Exitosa,3116117.72,2024,5,3,Q2,Muy Grande,4,True
